-51,-73,-86,-70,-73,-71,-71,4
-55,-76,-78,-75,-73,-71,-73,4
-51,-84,-78,-65,-76,-71,-73,4
-49,-84,-78,-66,-76,-71,-75,4
-52,-76,-77,-72,-76,-71,-74,4
-58,-76,-77,-68,-74,-71,-74,4
-54,-76,-81,-73,-74,-75,-75,4
-54,-80,-86,-71,-74,-77,-75,4
-51,-80,-86,-69,-78,-77,-75,4
-54,-80,-79,-72,-78,-74,-75,4
-53,-76,-79,-80,-78,-74,-75,4
-62,-76,-78,-85,-78,-74,-77,4
-59,-76,-79,-86,-78,-74,-74,4
-55,-76,-78,-86,-77,-74,-74,4
-62,-76,-80,-92,-77,-74,-77,4
-60,-83,-80,-87,-77,-77,-77,4
-50,-83,-80,-82,-78,-77,-77,4
-60,-83,-79,-82,-78,-77,-79,4
-54,-83,-79,-86,-76,-77,-79,4
-64,-83,-81,-87,-76,-77,-79,4
-50,-83,-81,-80,-76,-83,-83,4
-58,-83,-81,-88,-78,-77,-83,4
-57,-90,-82,-91,-78,-77,-78,4
-57,-90,-82,-87,-79,-78,-78,4
-55,-90,-80,-84,-77,-78,-78,4
-54,-79,-82,-81,-77,-77,-78,4
-54,-79,-82,-89,-78,-78,-78,4
-58,-79,-82,-86,-78,-78,-76,4
-51,-79,-82,-89,-77,-78,-76,4
-56,-79,-79,-80,-77,-77,-76,4
-54,-79,-81,-89,-77,-77,-77,4
-54,-79,-81,-90,-81,-77,-81,4
-54,-79,-81,-90,-81,-77,-81,4
-58,-79,-81,-89,-81,-73,-73,4
-54,-79,-81,-87,-76,-76,-73,4
-55,-79,-77,-88,-78,-76,-73,4
-54,-79,-77,-88,-78,-74,-73,4
-56,-79,-77,-87,-75,-76,-73,4
-53,-82,-75,-88,-75,-76,-75,4
-60,-82,-76,-85,-76,-76,-76,4
-58,-82,-77,-83,-75,-76,-76,4
-55,-82,-79,-86,-75,-79,-79,4
-55,-82,-84,-88,-77,-76,-79,4
-55,-82,-76,-91,-74,-76,-79,4
-53,-82,-76,-89,-74,-80,-81,4
-53,-82,-85,-85,-81,-80,-81,4
-53,-82,-73,-84,-81,-80,-76,4
-57,-82,-73,-88,-81,-77,-77,4
-56,-82,-79,-78,-78,-77,-77,4
-52,-82,-79,-87,-78,-77,-78,4
-56,-82,-79,-88,-78,-78,-78,4
-52,-82,-79,-85,-80,-78,-81,4
-58,-82,-79,-87,-80,-79,-77,4
-51,-82,-74,-89,-81,-79,-77,4
-57,-82,-71,-84,-81,-79,-78,4
-56,-82,-72,-88,-81,-81,-80,4
-55,-82,-73,-89,-78,-81,-80,4
-53,-82,-74,-87,-78,-81,-78,4
-53,-82,-79,-89,-81,-83,-78,4
-55,-82,-79,-89,-78,-83,-78,4
-56,-82,-79,-92,-78,-79,-79,4
-57,-82,-82,-92,-77,-79,-79,4
-56,-82,-82,-92,-77,-79,-79,4
-61,-82,-80,-92,-77,-79,-81,4
-60,-82,-80,-92,-77,-79,-81,4
-58,-82,-80,-87,-77,-82,-83,4
-61,-81,-80,-89,-77,-86,-83,4
-57,-81,-80,-91,-88,-86,-83,4
-56,-81,-80,-87,-88,-80,-80,4
-61,-81,-80,-87,-79,-80,-80,4
-54,-81,-80,-85,-79,-80,-72,4
-50,-81,-80,-81,-78,-80,-75,4
-53,-81,-80,-87,-76,-80,-75,4
-57,-81,-80,-86,-76,-80,-75,4
-68,-81,-77,-85,-79,-77,-75,4
-54,-81,-77,-83,-77,-77,-75,4
-51,-81,-67,-85,-77,-73,-73,4
-56,-81,-72,-89,-77,-80,-73,4
-49,-81,-62,-82,-77,-80,-78,4
-62,-81,-55,-85,-77,-74,-76,4
-50,-81,-55,-82,-75,-74,-76,4
-52,-81,-77,-81,-75,-74,-78,4
-55,-81,-77,-82,-72,-74,-78,4
-54,-81,-72,-85,-76,-74,-78,4
-54,-81,-80,-85,-76,-74,-78,4
-57,-81,-80,-85,-76,-75,-78,4
-55,-81,-80,-83,-76,-75,-75,4
-59,-81,-80,-78,-78,-75,-75,4
-53,-81,-80,-81,-70,-75,-75,4
-51,-81,-80,-84,-70,-75,-75,4
-50,-81,-80,-77,-74,-75,-75,4
-56,-87,-80,-85,-81,-75,-80,4
-50,-80,-80,-88,-81,-75,-80,4
-52,-80,-80,-86,-78,-75,-80,4
-54,-77,-81,-88,-78,-75,-79,4
-53,-77,-81,-77,-78,-75,-79,4
-52,-77,-81,-78,-75,-75,-79,4
-63,-80,-87,-81,-75,-75,-80,4
-54,-80,-80,-80,-75,-71,-80,4
